,Default Radar Template,Name,Team,Competition,Nationality,Date of Birth,Age,Player Id,Weight,Height,Country Id,Country,Team Id,Competition Id,Primary Position,Secondary Position,Most Recent Match,Player SBData Id,90s Played,Appearances,Minutes Played,Starting Appearances,Assists,Key Passes,Open Play Assists,Open Play Key Passes,Open Play xG Assisted,Set Piece Assists,Set Piece Key Passes,Set-Piece xG Assisted,xG Assisted,Dispossessed,Dribble%,Dribbles,Failed Dribbles,Fouls Won,Penalty wins,Successful Dribbles,Turnovers,Over/Underperformance,Scoring Contribution,Shots & Key Passes,xG & xG Assisted,Goal Conversion%,Goals & Penalty Goals,Non-Penalty Goals,Penalty Conversion%,Post Shot xG,Shooting%,Shots,Shot Touch%,xG,xG/Shot,Red Cards,Second Yellow Cards,Yellow Cards,Aggressive Actions,Average Defensive Action Distance,Ball Recoveries,Blocks/Shot,Clearances,Defensive Action Regains,Defensive Actions,Interceptions,Opposition Half Ball Recoveries,PAdj Clearances,PAdj Interceptions,Aerial Win%,Aerial Wins,Dribbled Past,Dribbles Successfully Defended%,Errors,Fouls,PAdj Tackles,PAdj Tackles & Interceptions,Tack/Dribbled Past%,Tackles,Tackles & Interceptions,Average Pressure Distance,Counterpressure Regains,Counterpressures,Counterpressures in Opposing Half,Counterpressures in Opposing Half%,PAdj Pressures,Pressure Regains,Pressures,Pressures in Opposing Half,Pressures in Opposing Half%,Crossing%,Deep Completions,Open Play Final Third Passes,OP Passes Into Box,Passes Inside Box,Passes Into Box,Passes + Touches In Box,Set Piece Passes Into Box,Successful Box Cross%,Successful Crosses,Throughballs,Touches In Box,Carries,Carry%,Carry Length,Deep Progressions,xGBuildup,xGChain,Final Third Pass Backward%,Final Third Pass Forward%,Final Third Pass Sideways%,Pass Backward%,Pass Forward%,Pass Sideways%,Average Pass Distance,Being Pressured Change in Pass%,Left to Right Footedness%,Long Ball%,Long Balls,Open Play Passes,Passes Being Pressured%,Passing%,Pressured Long Balls,Pressured Pass%,Unpressured Long Balls,Being Pressured Change in Pass Length,Pass Length,Pass Length Ratio,Pressured Pass Length,Pressured Pass Length Ratio,Successful Pass Length,Successful Pressured Pass Length,Claims - CCAA%,Goalkeeper Aggressive Distance,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,All Shots Faced,Expected Save%,Goals Conceded,Goals Saved Above Average,Penalties Conceded,Penalties Faced,Positioning Error,PSxG Faced,Save%,Shots Faced,Shots Faced On Target%,Shot Stopping%,xG Faced,Defensive Action OBV,Dribble & Carry OBV,Goalkeeper OBV,OBV,Pass OBV,Shot OBV
187,Centre Back,Aurélien Tchouaméni,Real Madrid,La Liga,France,27/01/2000,24,5336285,81.0,186.0,30,France,813,1011,Right Centre Back,Centre Defensive Midfielder,00:00.0,10481,24.49426,27,2204.4834,22,0.04082589,0.40825891,0.04082589,0.40825891,0.040827982,0.0,0.0,0.0,0.040827982,0.6123884,0.8888889,0.367433,0.04082589,1.1431249,0.0,0.3266071,0.40825891,0.07060253,0.16330355,1.5105579,0.09270103,0.1111111111111111,0.12247768,0.12247768,,0.08990187,0.2592592592592592,1.1022991,0.004857738,0.051873047,0.0470589575944123,0.0,0.0,0.28578123,8.94087,36.21252,8.001875,0.058558559,2.7353346,4.4091964,13.962455,1.7963393,2.4495535,3.8309577,2.2530355,0.7176470588235294,2.4903793,0.40825891,0.59090906,0.08165178,0.97982144,2.1527052,4.4057407,0.803921569,1.6738615,3.4702008,40.49193,0.28578123,2.0821204,1.0206473,0.49019608,13.5692835,2.653683,11.431251,3.5110266,0.30714285,0.2666666666666666,0.04082589,10.614732,0.53073657,0.04082589,0.53073657,1.6330357,0.0,0.2307692307692307,0.16330355,0.04082589,1.1022991,50.746586,0.97988737,5.420946,6.368839,0.6704477,0.70668596,0.034615385,0.2192307692307692,0.7461538461538462,0.0508701472556894,0.1994645247657296,0.749665328,44.90318,-0.08436617,0.08959757,0.7241379310344828,3.429375,58.83011,0.1398929049531459,0.9216867469879518,3.1844194,0.8373205741626795,4.2867184,-1.7863489,19.107202246485944,0.9709089,17.32085418701172,0.9857724,18.55135286174655,17.074419021606445,0.0,0.0,0.089022756,0.06693441,5.4869995,0.32892802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.04272812,0.07222426,,0.21956533,0.07884414,0.025768822
188,Full Back,Aurélio Buta,Eintracht Frankfurt,1. Bundesliga,Portugal,10/02/1997,27,3525086,66.0,172.0,350,Portugal,888,1009,Right Wing Back,Right Back,30:00.0,23658,21.427036,30,1928.4333,20,0.0,0.32669005,0.0,0.32669005,0.022606472,0.0,0.0,0.0,0.022606472,1.1200802,0.4642857,1.3067602,0.7000501,1.2600902,0.0,0.6067101,1.8201302,-0.000602,0.04667001,0.9334002,0.04727244,0.076923077,0.04667001,0.04667001,,0.041405875,0.3076923076923077,0.6067101,0.003833516,0.024665967,0.040655274,0.0,0.0,0.23335005,8.307261,40.648804,9.707361,0.016528926,2.1934905,4.1536307,18.761343,0.74672014,4.2003007,1.9766229,0.72061074,0.5573770491803278,1.5867803,0.8867302,0.55263156,0.04667001,1.2600902,1.8343499,2.5549603,0.6666666666666666,1.7734604,2.5201805,43.58112,0.18668003,3.5469208,2.1468203,0.6052632,14.95481,2.8935406,15.867803,6.6738114,0.42058823,0.3181818181818182,0.4200301,11.200802,1.2134202,0.37336007,1.3534303,2.9868805,0.14001003,0.2068965517241379,0.6533801,0.04667001,1.7734604,36.589287,0.9311224,3.6969419,3.920281,0.47406748,0.4903002,0.1375,0.2041666666666666,0.6583333333333333,0.1296803652968036,0.1853881278538812,0.684931507,51.444283,-0.13748951,0.087694484,0.4769230769230769,1.4467703,42.93641,0.1342465753424657,0.810958904,2.8935406,0.673469388,2.3335004,-0.52381945,16.990475171232877,0.9447775,16.466655731201172,0.96547157,16.052218600436372,15.89808750152588,0.0,0.0,0.16803654,0.13150685,4.2889743,0.33824077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.002685925,0.06142809,,0.18275015,0.13013078,-0.011494652
189,Centre Back,Auston Trusty,Sheffield United,Premier League,USA,12/08/1998,25,980152,84.0,191.0,916,USA,102,1002,Left Centre Back,Centre Back,00:00.0,12359,32.429626,32,2918.6665,28,0.0,0.15417999,0.0,0.123344004,0.01707509,0.0,0.030836001,0.00025348115,0.017328572,0.215852,0.6666667,0.277524,0.092507996,0.400868,0.0,0.18501599,0.30835998,-0.037092175,0.0,0.400868,0.037092175,0.0,0.0,0.0,,0.005174584,0.25,0.24668801,0.001821494,0.019763602,0.08011578,0.0,0.0,0.123344004,6.9689364,26.239178,7.215624,0.061571125,5.211284,4.995432,13.197808,1.880996,1.665144,2.3685787,0.75964373,0.5725190839694656,2.3127,0.647556,0.4857143,0.030836001,0.92508,0.85285187,1.6124954,0.6956521739130435,1.4801279,3.361124,32.78357,0.15417999,1.5417999,0.77089995,0.5,5.613608,2.436044,10.823436,2.405208,0.22222222,0.2857142857142857,0.061672002,2.374372,0.123344004,0.030836001,0.15417999,0.955916,0.030836001,0.4,0.061672002,0.0,0.832572,17.26816,0.9767857,4.168989,1.356784,0.16661356,0.19536585,0.2077922077922078,0.4155844155844156,0.3766233766233766,0.073033708,0.3056179775280899,0.6213483146067416,37.11171,-0.12458494,0.7821782178217822,0.494949495,1.5109639,25.06967,0.1505617977528089,0.7887640449438202,5.766332,0.664179104,2.497716,-1.1420851,20.73652563202247,0.93625647,19.59444046020508,1.0131357,19.414706586093303,19.851825714111328,0.0,0.0,0.16741572,0.111235954,1.9704204,0.1868421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.10833923,0.007902332,,0.13242899,0.035745054,-0.01955763
190,Centre Back,Axel Disasi,Chelsea,Premier League,France,11/03/1998,26,632728,86.0,190.0,30,France,666,1002,Right Centre Back,Right Back,00:00.0,7439,32.574627,31,2931.7166,29,0.0,0.09209622,0.0,0.09209622,0.005304369,0.0,0.0,0.0,0.005304369,0.36838487,0.64285713,0.42978233,0.1534937,0.6139748,0.0,0.27628866,0.3990836,-0.009451674,0.061397478,0.58327603,0.07084916,0.125,0.061397478,0.061397478,,0.06458796,0.25,0.49117982,0.0007343941248470012,0.065544784,0.1334435641765594,0.0,0.0,0.18419243,3.0084763,25.968218,8.472852,0.0521327014218009,3.8373423,2.8856814,6.508133,0.67537224,1.8112255,4.648726,1.0369397,0.7631578947368421,2.6707902,0.24558991,0.5625,0.09209622,0.5525773,1.1582161,2.195156,0.7777777777777778,0.85956466,1.5349369,36.8631,0.1534937,1.0437571,0.52187854,0.5,7.032452,1.289347,5.0959907,1.5656358,0.30722892,0.5,0.18419243,6.6002293,0.24558991,0.1534937,0.24558991,1.6270332,0.0,0.0,0.09209622,0.1534937,1.3814433,53.75349,0.9857224,3.844499,4.205727,0.6470104,0.6595453,0.055813953,0.2372093023255814,0.7069767441860465,0.028479559,0.2135966926963711,0.757923748,38.65553,-0.13684808,0.077866667,0.569620253,2.7628865,63.884075,0.095544327,0.9108865411116216,4.6662083,0.7740384615384616,4.021535,-1.2901944,20.094742262861736,0.9567782,18.804548263549805,0.9260416,19.226211863338374,17.413793563842773,0.0,0.0,0.109784104,0.0904915,4.2916837,0.25755343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.007881505,0.045714602,,0.0903289,0.06849986,-0.016004056
191,Centre Back,Axel Witsel,Atlético Madrid,La Liga,Belgium,12/01/1989,35,8183,81.0,186.0,483,Belgium,653,1011,Right Centre Back,Centre Back,15:00.0,5642,33.85444,35,3046.8997,30,0.0,0.088614665,0.0,0.059076443,0.001209626,0.0,0.029538222,0.00061643653,0.001826063,0.26584402,1.0,0.088614665,0.0,0.97476137,0.0,0.088614665,0.29538223,0.014172681,0.059076443,0.29538223,0.044903763,0.2857142857142857,0.059076443,0.059076443,,0.06508134,0.4285714285714285,0.20676756,0.0002925687536571094,0.043077696,0.2083387545176915,0.0,0.0,0.14769112,5.996259,28.619629,8.477469,0.058974359,4.076275,4.4898095,10.988219,0.9156849,1.4178346,4.074015,0.9191798,0.6601941747572816,2.0085993,0.29538223,0.6551724,0.0,0.85660845,1.4012829,2.320463,0.8214285714285714,1.3587582,2.2744431,35.58186,0.17722933,1.1815289,0.6498409,0.55,8.152279,2.540287,8.80239,2.0676756,0.23489933,0.5,0.088614665,3.1015134,0.0,0.059076443,0.0,0.73845553,0.0,,0.059076443,0.059076443,0.73845553,40.644592,0.9883721,4.4364686,2.392596,0.61920595,0.6378888,0.028571429,0.2476190476190476,0.7238095238095238,0.0266963292547274,0.2018909899888765,0.771412681,35.85957,-0.12825361,0.092105263,0.7549668874172185,3.3673575,51.01251,0.1084538375973303,0.92825361512792,4.6965775,0.8,3.8399687,-1.4553868,20.182490093159064,0.9749781,18.72710418701172,0.98104954,19.677485114589576,18.372217178344727,0.0,0.0,0.09176863,0.07119021,3.8399687,0.2844017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.054978218,0.036356457,,0.13979435,0.041114777,0.007344857
192,Attacking Midfielder / Winger,Ayman Kari,Lorient,Ligue 1,France,19/11/2004,19,14130763,,176.0,30,France,67,1007,Right Attacking Midfielder,Right Wing,00:00.0,151922,10.471851,14,942.4666,12,0.0954941,1.0504351,0.0954941,1.0504351,0.06787441,0.0,0.0,0.0,0.06787441,2.2918584,0.45454547,2.1008701,1.1459292,3.0558112,0.0,0.95494103,2.9603171,0.05317434,0.1909882,1.8143878,0.13781387,0.125,0.0954941,0.0954941,,0.08913741,0.5,0.7639528,0.009888752,0.06993945,0.091549441,0.0,0.0,0.0954941,11.936762,42.26084,6.2071166,0.020979021,0.5729646,5.156681,24.637476,0.47747052,2.9603171,0.63507426,0.40437603,0.2857142857142857,0.3819764,0.2864823,0.5,0.0954941,1.3369174,1.3742135,1.7785894,0.8695652173913043,1.9098821,2.3873525,43.136368,0.2864823,3.915258,2.7693288,0.70731705,17.663258,4.010752,21.67716,7.3530455,0.33920705,0.0,0.7639528,12.318738,0.8594469,0.0954941,0.8594469,4.2017403,0.0,0.0,0.0,0.0954941,3.3422935,40.20302,0.8764846,5.8092456,3.6287756,0.49714112,0.53545296,0.1860465116279069,0.085271318,0.7286821705426356,0.2144702842377261,0.095607235,0.689922481,55.575478,0.033121917,0.042296073,0.7272727272727273,0.7639528,36.76523,0.1989664082687338,0.875968992,0.6684587,0.9090909090909092,0.95494103,-2.2298954,15.062522710755816,0.9999333,12.832627296447754,1.0296313,15.061517676069322,13.212873458862305,0.0,0.0,0.087855294,0.067183465,5.538658,0.47540987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.025426999,0.109686,,0.0593732,-0.045441754,-0.03029805
193,Attacking Midfielder / Winger,Ayoze Pérez,Real Betis,La Liga,Spain,29/07/1993,30,17591,72.0,178.0,26,Spain,800,1011,Left Wing,Centre Forward,00:00.0,3076,27.632412,31,2486.917,29,0.0,0.9771134,0.0,0.9771134,0.110099204,0.0,0.0,0.0,0.110099204,2.3884995,0.49056605,3.8360748,1.9542269,2.0989845,0.0,1.8818481,3.944643,-0.054889537,0.3257045,3.4379919,0.38059402,0.1323529411764706,0.3257045,0.3257045,,0.29830685,0.3823529411764705,2.4608784,0.0320665083135391,0.27049482,0.1099180053262149,0.0,0.0,0.14475754,12.232013,53.131123,5.5731654,0.0178571428571428,0.39808324,4.053211,22.835505,1.302818,3.293234,0.34455281,1.2446895,0.3571428571428571,0.9047347,0.8323559,0.4390244,0.0,1.5561435,2.0756953,3.3203852,0.7261904761904762,2.2075527,3.5103705,54.408302,0.36189386,2.9313402,2.424689,0.8271605,17.81052,2.8589616,19.071808,11.073953,0.58064514,0.4545454545454545,0.7961665,9.662566,0.8685453,0.651409,0.8685453,7.4550138,0.0,0.083333333,0.36189386,0.10856816,6.586468,32.099987,0.8139797,6.0802727,3.6189387,0.42078188,0.62154984,0.1685393258426966,0.1348314606741573,0.6966292134831461,0.1845730027548209,0.1349862258953168,0.6804407713498623,61.06227,-0.04650664,0.064171123,0.5925925925925926,0.57903016,25.803034,0.2741046831955923,0.800275482,0.5066514,0.7537688442211056,0.8685453,-1.9611934,14.04124699,1.0079883,12.080053329467772,1.0745941,14.15341275817556,12.981154441833496,0.0,0.0,0.14187329,0.09366391,3.8252182,0.28299865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.023926727,0.09107907,,0.14494821,0.05732351,-0.027381077
194,Midfielder,Azor Matusiwa,Stade de Reims,Ligue 1,Netherlands,28/04/1998,26,5454926,72.0,173.0,268,Netherlands,809,1007,Centre Defensive Midfielder,Left Defensive Midfielder,00:00.0,22098,16.73074,16,1505.7666,16,0.0,0.83678305,0.0,0.83678305,0.035954118,0.0,0.0,0.0,0.035954118,0.65747243,0.8333333,0.35862133,0.05977022,0.71724266,0.0,0.2988511,0.35862133,-0.033649314,0.05977022,1.5540257,0.09341953,0.083333333,0.05977022,0.05977022,,0.06970041,0.1666666666666666,0.71724266,0.00659824,0.057465404,0.080119898,0.0,0.0,0.17931066,8.308061,40.583065,12.970139,0.021276596,2.3908088,4.901158,16.55635,2.0321875,5.9770217,2.4711547,1.8315192,0.5869565217391305,1.613796,0.47816175,0.65,0.05977022,1.1356342,1.7117809,3.5433004,0.7837837837837838,1.7333363,3.7655237,43.95535,0.2988511,2.450579,1.3149449,0.5365854,14.518604,2.928741,13.68738,5.200009,0.37991267,1.0,0.05977022,9.623006,0.2988511,0.0,0.2988511,0.8965533,0.0,0.2,0.05977022,0.05977022,0.5977022,33.471325,0.97321427,4.402978,3.6459835,0.4379363,0.4484925,0.0248447204968944,0.1987577639751552,0.7763975155279503,0.074412533,0.1945169712793733,0.7310704960835509,49.358784,-0.08436243,0.1920529801324503,0.7536231884057971,3.1080513,45.006973,0.1932114882506527,0.8681462140992167,2.6298897,0.7837837837837838,3.8850641,-4.009606,18.68662925301893,1.0033519,14.67702293395996,1.0533949,18.749265742481203,15.460700988769531,0.0,0.0,0.13707572,0.10182767,4.351272,0.31583515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.06771433,0.07240315,,0.20122464,0.026134886,0.03497232
195,Midfielder,Azzedine Ounahi,Marseille,Ligue 1,Morocco,19/04/2000,24,12397530,62.0,182.0,119,Morocco,61,1007,Right Centre Midfielder,Left Defensive Midfielder,00:00.0,46258,14.524444,21,1307.2,15,0.0,1.0327418,0.0,1.0327418,0.09532138,0.0,0.0,0.0,0.09532138,1.9277846,0.23076923,1.7900857,1.376989,1.996634,0.0,0.4130967,2.4097307,-0.016400818,0.1376989,2.134333,0.15409973,0.125,0.1376989,0.1376989,,0.071605794,0.25,1.1015912,0.0075,0.058778346,0.0533576756715774,0.0,0.0,0.20654835,12.324052,46.687614,8.399633,0.006756757,0.4130967,4.5440636,23.271114,1.0327418,4.406365,0.4871467,1.2292581,0.2352941176470588,0.2753978,0.9638923,0.5714286,0.0,1.376989,2.0099113,3.2391691,0.65,1.7900857,2.8228276,48.257755,0.6884945,4.7506123,3.7867198,0.79710144,22.715172,3.3047736,20.17289,9.776623,0.48464164,0.2307692307692307,0.1376989,18.658201,1.2392901,0.1376989,1.2392901,2.9605265,0.0,0.1111111111111111,0.20654835,0.20654835,1.7212362,54.184517,0.9250318,4.8786154,7.298042,0.5134644,0.55698645,0.077490775,0.2619926199261992,0.6605166051660517,0.1173594132029339,0.1833740831295843,0.6992665036674817,54.710346,-0.03881251,0.008264463,0.7058823529411765,1.6523868,54.94186,0.2237163814180929,0.902200489,0.757344,0.8633879781420765,1.996634,-1.8011715,16.128820293398533,0.9917576,14.327649116516112,0.9845487,15.99587938262195,14.106267929077148,0.0,0.0,0.12469438,0.10268949,5.101745,0.35522535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.045889918,0.09710213,,0.2203618,0.063509315,0.013860434
196,Centre Back,Bafodé Diakité,Lille,Ligue 1,France,06/01/2001,23,7477049,74.0,185.0,30,France,75,1007,Right Centre Back,Right Back,00:00.0,22148,20.78574,21,1870.7166,19,0.048109908,0.48109907,0.048109908,0.48109907,0.040569283,0.0,0.0,0.0,0.040569283,0.14432973,0.5,0.28865945,0.14432973,0.6254288,0.0,0.14432973,0.5773189,0.14180383,0.28865945,1.2989675,0.14685561,0.2941176470588235,0.24054953,0.24054953,,0.1604935,0.4117647058823529,0.8178684,0.001232539,0.106286325,0.1299552917480468,0.0,0.0,0.19243963,5.19587,32.876366,7.8419147,0.0507614213197969,2.6941547,3.8487926,10.680399,1.0103081,2.2130558,3.2315462,1.1890088,0.703125,2.1649458,0.24054953,0.7368421,0.0,0.8178684,1.4871022,2.6761107,0.8529411764705882,1.3951873,2.4054954,38.37984,0.28865945,1.3470774,0.7697585,0.5714286,9.472099,2.1649458,8.467343,2.6941547,0.3181818,1.0,0.28865945,6.687277,0.048109908,0.14432973,0.048109908,2.3573854,0.0,0.0,0.048109908,0.0,2.3092756,48.735336,0.988154,3.6952236,4.185562,0.5284954,0.56631213,0.064748201,0.3237410071942446,0.6115107913669064,0.054919908,0.2189168573607932,0.7261632341723875,41.942913,-0.07953623,0.2085561497326203,0.7887323943661971,2.6941547,58.212986,0.095347063,0.927536232,2.9347045,0.848,3.175254,-1.614987,18.336563215102974,0.98516375,16.721576690673828,0.9993462,18.06451737253289,16.710643768310547,0.0,0.0,0.10831426,0.083905414,3.5120232,0.27862597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.014007366,0.047001947,,0.15071571,0.048830174,0.040876206
197,Midfielder,Baptiste Santamaría,Rennes,Ligue 1,France,09/03/1995,29,8849,81.0,183.0,30,France,82,1007,Left Defensive Midfielder,Right Defensive Midfielder,00:00.0,3108,23.40815,30,2106.7334,22,0.042720165,0.55536216,0.042720165,0.55536216,0.022170786,0.0,0.0,0.0,0.022170786,0.89712346,0.6,0.8544034,0.34176132,1.2388848,0.0,0.51264197,1.1107243,-0.05337374,0.042720165,1.7515267,0.0960939,0.0,0.0,0.0,,0.052174382,0.3214285714285714,1.1961646,0.009158308,0.07392312,0.0618001180035727,0.0,0.0,0.12816049,9.227556,39.629677,10.338281,0.020408163,1.6233662,5.4254613,16.746305,1.6660864,4.6992183,1.683815,1.474298,0.6027397260273972,1.8796872,0.768963,0.516129,0.0,1.3243251,1.8432548,3.3175523,0.7096774193548387,1.8796872,3.5457737,43.07129,0.89712346,3.2894528,1.8796872,0.5714286,13.600859,3.6739345,13.542293,5.4254613,0.40063092,0.0,0.17088066,9.953798,0.6408025,0.042720165,0.6408025,1.8369672,0.0,0.0,0.0,0.25632098,1.1961646,40.327835,0.9502119,4.209227,4.955539,0.5766157,0.5966098,0.042918455,0.2317596566523605,0.7253218884120172,0.1108374384236453,0.1691297208538587,0.7200328407224958,48.245907,-0.076017275,0.051606621,0.7819548872180451,4.4428973,50.708836,0.1798029556650246,0.8842364532019704,2.3496091,0.8082191780821918,4.955539,-2.4353528,19.76278992200328,0.9896436,17.327436447143555,1.0078863,19.55811861652739,17.46408462524414,0.0,0.0,0.07881773,0.055829227,5.442549,0.34000534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.03945202,0.05024743,,0.082225904,0.001522292,-0.008995836
198,Midfielder,Bartol Franjić,Darmstadt 98,1. Bundesliga,Croatia,14/01/2000,24,13854937,77.0,188.0,8,Croatia,16065,1009,Right Defensive Midfielder,Left Defensive Midfielder,30:00.0,39160,14.847595,20,1336.2836,14,0.067350976,0.13470195,0.067350976,0.13470195,0.016342986,0.0,0.0,0.0,0.016342986,0.40410584,0.5,0.8082117,0.40410584,0.13470195,0.0,0.40410584,1.3470194,0.038593046,0.067350976,0.40410584,0.028757934,0.0,0.0,0.0,,0.0,0.0,0.2694039,0.001960784,0.012414945,0.046083018,0.0,0.0,0.33675486,11.71907,37.329136,8.822978,0.0234375,2.357284,5.320727,21.013504,2.896092,3.1654959,1.522934,2.306091,0.4545454545454545,1.3470194,1.2796686,0.17391305,0.13470195,1.5490724,0.7669149,3.073006,0.4571428571428571,1.0776156,3.9737074,41.857227,0.47145683,3.6369526,2.0205293,0.5555556,14.908446,3.7043037,18.386816,6.600395,0.35897437,,0.0,4.8492703,0.13470195,0.067350976,0.13470195,0.8082117,0.0,0.0,0.0,0.0,0.6735097,27.209793,0.9480198,4.5452547,2.76139,0.29617944,0.304141,0.0138888888888888,0.1666666666666666,0.8194444444444444,0.1032028469750889,0.1672597864768683,0.7295373665480427,46.34792,-0.15053727,0.5818181818181818,0.6428571428571429,1.8184763,36.57158,0.1832740213523131,0.8398576512455516,2.491986,0.6893203883495146,2.6940389,-2.7457564,18.49281479370552,1.0011412,15.747058868408203,1.0894753,18.513918084613348,17.156030654907227,0.0,0.0,0.14412811,0.104982205,3.037529,0.275504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.082700856,0.032279562,,0.10591087,0.0081644,-0.01723395
199,Full Back,Bartosz Bereszyński,Empoli,Serie A,Poland,12/07/1992,31,973427,77.0,183.0,685,Poland,5,1012,Right Back,Right Centre Back,45:00.0,5673,21.10648,24,1899.5831,22,0.04737882,0.33165172,0.04737882,0.33165172,0.020219382,0.0,0.0,0.0,0.020219382,0.42640933,0.5833333,1.1370916,0.47378817,0.8054399,0.0,0.66330343,0.90019757,0.022282157,0.04737882,0.521167,0.025096657,0.0,0.0,0.0,,0.007735432,0.25,0.18951528,0.0007077140835102619,0.004877274,0.02573552,0.0,0.0,0.14213645,8.291293,33.474316,7.2963376,0.0347222222222222,2.1794255,3.8850632,16.39307,1.6108798,2.6532137,1.3345997,0.9080396,0.5476190476190477,1.0897127,0.9949551,0.47368422,0.0,1.2318492,1.3087207,2.2167602,0.6612903225806451,1.9425316,3.5534112,37.105648,0.18951528,1.7056373,0.8054399,0.4722222,8.434337,2.6532137,13.218689,4.169336,0.3154122,0.2727272727272727,0.04737882,5.495943,0.33165172,0.0,0.37903056,0.5685458,0.04737882,0.375,0.14213645,0.0,0.23689409,28.04826,0.9543919,4.8275185,4.169336,0.19183503,0.20686692,0.043103448,0.4137931034482758,0.5431034482758621,0.076923077,0.3352468427095292,0.5878300803673938,45.161354,-0.05082281,0.091074681,0.5428571428571428,2.7005925,33.023037,0.1205510907003444,0.7841561423650976,2.8901076,0.7333333333333333,4.2640934,-0.5798091,19.88310849598163,0.92600983,19.303298950195312,0.97150743,18.41195352534773,18.753297805786133,0.0,0.0,0.2043628,0.15729047,2.776399,0.23753549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.03178306,0.044965748,,0.16020113,0.085250996,-0.001798663
200,Goalkeeper,Bart Verbruggen,Brighton & Hove Albion,Premier League,Netherlands,18/08/2002,21,13853288,66.0,193.0,268,Netherlands,199,1002,Goalkeeper,,45:00.0,37274,23.658703,21,2129.2832,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.042267743,0.0,0.12680323,0.0,0.042267743,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.12680323,0.08453549,2.5914857,3.5082228,0.0,0.0,6.974178,0.16907097,0.0,0.0,0.0,0.0,,0.0,0.042267743,0.5,0.08453549,0.042267743,0.0,0.0,0.0,0.0,0.0,14.619206,0.0,0.0,0.0,,0.15227598,0.08453549,0.12680323,0.0,0.0,,0.0,0.21133873,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,23.881275,1.0,3.3270445,0.21133873,0.26311627,0.26311627,0.0,0.8,0.2,0.0,0.3352668213457077,0.6647331786542924,10.573975,-0.08359878,0.115506329113924,0.5815899581589958,5.8752165,31.869879,0.2053364269141531,0.8689095127610209,3.2546163,0.7853107344632768,6.8473744,6.2116175,27.076659023346867,0.8407214,33.28827667236328,0.81695646,22.76392742406542,27.195072174072266,0.048119612,21.29239,0.12412993,0.096287705,1.5596799,0.09389313,10.989614,0.7023403427817605,1.0566937,0.050469797,0.12680323,0.12680323,1.6202396,1.1071634,0.7159090909090908,3.7195618,0.3384615384615385,0.0135687481273304,1.1376473,0.002272692,0.046640415,-0.01785466,0.10579738,0.074738964,
